"","TagID","dtf","Lat","Lon","rkm","General.Location","ReleaseGroup"
"284861","2ECB","4/13/2017 9:52","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284862","2ECB","4/13/2017 9:52","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284863","2F54","4/13/2017 9:53","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF1"
"284864","2F54","4/13/2017 9:53","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF1"
"284865","2F54","4/13/2017 9:53","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF1"
"284866","2ECB","4/13/2017 9:53","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284867","2ECB","4/13/2017 9:53","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284868","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284869","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284870","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284871","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284872","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284873","2ECB","4/13/2017 9:54","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284874","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284875","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284876","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284877","2ECB","4/13/2017 9:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284878","2ECB","4/13/2017 9:55","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284879","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284880","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284881","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284882","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284883","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284884","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284885","2ECB","4/13/2017 9:55","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284886","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284887","2ECB","4/13/2017 9:55","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284888","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284889","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284890","2ECB","4/13/2017 9:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284891","2ECB","4/13/2017 9:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284892","2ECB","4/13/2017 9:56","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284893","2ECB","4/13/2017 9:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284894","2ECB","4/13/2017 9:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284895","2ECB","4/13/2017 9:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284896","2ECB","4/13/2017 9:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284897","2ECB","4/13/2017 9:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284898","2ECB","4/13/2017 9:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284899","2ECB","4/13/2017 9:56","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284900","2ECB","4/13/2017 9:56","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284901","2ECB","4/13/2017 9:56","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284902","2ECB","4/13/2017 9:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"284903","2ECB","4/13/2017 9:56","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"284904","2ECB","4/13/2017 9:56","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285035","2ED1","4/13/2017 10:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285045","2ED1","4/13/2017 10:54","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285049","2ED1","4/13/2017 10:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285053","2ED1","4/13/2017 10:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285058","2ED1","4/13/2017 10:55","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285062","2ED1","4/13/2017 10:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285067","2ED1","4/13/2017 10:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285068","2ED1","4/13/2017 10:56","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285069","2ED1","4/13/2017 10:56","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285071","2ED1","4/13/2017 10:57","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285072","2ED1","4/13/2017 10:57","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285073","2ED1","4/13/2017 10:57","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285074","2ED1","4/13/2017 10:57","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285075","2ED1","4/13/2017 10:57","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285076","2ED1","4/13/2017 10:57","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285078","2ED1","4/13/2017 10:57","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285080","2ED1","4/13/2017 10:57","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285081","2ED1","4/13/2017 10:57","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285082","2ED1","4/13/2017 10:58","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285084","2ED1","4/13/2017 10:58","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"285085","2ED1","4/13/2017 10:58","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285087","2ED1","4/13/2017 10:58","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285089","2ED1","4/13/2017 10:58","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285090","2ED1","4/13/2017 10:58","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285091","2ED1","4/13/2017 10:58","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285092","2ED1","4/13/2017 10:58","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285093","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285094","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285095","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285096","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285097","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285098","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285099","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285100","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285101","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285102","2ED1","4/13/2017 10:59","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285103","2ED1","4/13/2017 11:00","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285104","2ED1","4/13/2017 11:00","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285105","2ED1","4/13/2017 11:00","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285106","2ED1","4/13/2017 11:00","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285107","2ED1","4/13/2017 11:00","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"285108","2F54","4/13/2017 11:12","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"285109","2F54","4/13/2017 11:12","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"285110","2F54","4/13/2017 11:12","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"285111","2F54","4/13/2017 11:12","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"285112","2F54","4/13/2017 11:12","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"285114","2F54","4/13/2017 11:12","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"286152","2ED6","4/13/2017 14:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"286153","2ED6","4/13/2017 14:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"286154","2ED6","4/13/2017 14:25","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"286155","2ED6","4/13/2017 14:25","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"286156","2ED6","4/13/2017 14:25","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"286157","2ED6","4/13/2017 14:25","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"286158","2ED6","4/13/2017 14:25","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"286159","2ED6","4/13/2017 14:26","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"286160","2ED6","4/13/2017 14:26","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"288059","2F54","4/14/2017 1:02","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288061","2F54","4/14/2017 1:02","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288062","2F54","4/14/2017 1:02","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288064","2F54","4/14/2017 1:02","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288065","2F54","4/14/2017 1:02","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288066","2F54","4/14/2017 1:02","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288067","2F54","4/14/2017 1:03","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288069","2F54","4/14/2017 1:03","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288070","2F54","4/14/2017 1:03","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288073","2F54","4/14/2017 1:03","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288074","2F54","4/14/2017 1:03","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288077","2F54","4/14/2017 1:03","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288078","2F54","4/14/2017 1:03","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288081","2F54","4/14/2017 1:04","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288082","2F54","4/14/2017 1:04","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288083","2F54","4/14/2017 1:04","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288084","2F54","4/14/2017 1:04","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288086","2F54","4/14/2017 1:04","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288087","2F54","4/14/2017 1:04","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288088","2F54","4/14/2017 1:04","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288089","2F54","4/14/2017 1:04","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288090","2F54","4/14/2017 1:04","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288092","2F54","4/14/2017 1:04","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288093","2F54","4/14/2017 1:04","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288094","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288095","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288096","2F54","4/14/2017 1:05","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288097","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288098","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288099","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288100","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288101","2F54","4/14/2017 1:05","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288103","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288104","2F54","4/14/2017 1:05","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288105","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288106","2F54","4/14/2017 1:05","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288107","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288108","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288109","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288113","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288114","2F54","4/14/2017 1:05","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288115","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288116","2F54","4/14/2017 1:05","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288117","2F54","4/14/2017 1:05","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288118","2F54","4/14/2017 1:06","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288120","2F54","4/14/2017 1:06","37.89","-121.56","134.39","OR_hwy4_US","2017_SJ_SIRF1"
"288122","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288123","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288125","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288126","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288127","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288128","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288129","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288130","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288131","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288132","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288133","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288134","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288135","2F54","4/14/2017 1:06","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288136","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288137","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288139","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288142","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288144","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288146","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288147","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288149","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288150","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288151","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288152","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"288153","2F54","4/14/2017 1:07","37.89","-121.56","134.32","OR_hwy4_DS","2017_SJ_SIRF1"
"290935","2ED6","4/14/2017 6:55","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290936","2ED6","4/14/2017 6:56","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290937","2ED6","4/14/2017 6:56","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290938","2ED6","4/14/2017 6:56","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290939","2ED6","4/14/2017 6:57","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290940","2ED6","4/14/2017 6:57","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290941","2ED6","4/14/2017 6:57","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"290942","2ED6","4/14/2017 6:57","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290943","2ED6","4/14/2017 6:57","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"290944","2ED6","4/14/2017 6:58","37.34","-120.97","257.6","JHILLS_RT","2017_SJ_SIRF1"
"290945","2ED6","4/14/2017 6:58","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290946","2ED6","4/14/2017 6:58","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290947","2ED6","4/14/2017 6:58","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290948","2ED6","4/14/2017 6:59","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"290949","2ED6","4/14/2017 6:59","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"292652","2ED6","4/14/2017 14:35","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292653","2ED6","4/14/2017 14:35","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292654","2ED6","4/14/2017 14:36","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292655","2ED6","4/14/2017 14:36","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292656","2ED6","4/14/2017 14:36","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292657","2ED6","4/14/2017 14:36","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292659","2ED6","4/14/2017 14:36","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292660","2ED6","4/14/2017 14:36","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292661","2ED6","4/14/2017 14:36","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292663","2ED6","4/14/2017 14:37","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"292665","2ED6","4/14/2017 14:37","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"293702","2ED6","4/14/2017 23:44","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"293705","2ED6","4/14/2017 23:44","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"293707","2ED6","4/14/2017 23:44","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"293712","2ED6","4/14/2017 23:44","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"293716","2ED6","4/14/2017 23:45","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"293724","2ED6","4/14/2017 23:45","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"293726","2ED6","4/14/2017 23:45","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"293730","2ED6","4/14/2017 23:46","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"295315","2ED6","4/15/2017 13:00","37.79","-121.3","163.12","Mossdale","2017_SJ_SIRF1"
"295316","2ED6","4/15/2017 13:00","37.79","-121.3","163.12","Mossdale","2017_SJ_SIRF1"
"295317","2ED6","4/15/2017 13:00","37.79","-121.3","163.12","Mossdale","2017_SJ_SIRF1"
"295318","2ED6","4/15/2017 13:00","37.79","-121.3","163.12","Mossdale","2017_SJ_SIRF1"
"295319","2ED6","4/15/2017 13:00","37.79","-121.3","163.12","Mossdale","2017_SJ_SIRF1"
"295320","2ED6","4/15/2017 13:00","37.79","-121.3","163.12","Mossdale","2017_SJ_SIRF1"
"295321","2ED6","4/15/2017 13:01","37.79","-121.3","163.12","Mossdale","2017_SJ_SIRF1"
"295322","2ED6","4/15/2017 13:01","37.79","-121.3","163.12","Mossdale","2017_SJ_SIRF1"
"295451","2ED6","4/15/2017 14:14","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF1"
"295453","2ED6","4/15/2017 14:14","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF1"
"295454","2ED6","4/15/2017 14:14","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF1"
"295704","2ED6","4/15/2017 15:56","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"295706","2ED6","4/15/2017 15:56","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"295708","2ED6","4/15/2017 15:56","37.82","-121.37","152.22","ORMR_1_J","2017_SJ_SIRF1"
"298507","3.20E+06","4/16/2017 7:20","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298508","3.20E+06","4/16/2017 7:20","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298509","3.20E+06","4/16/2017 7:20","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298510","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298511","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298512","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298513","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298514","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298515","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298516","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298517","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298518","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298519","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298520","3.20E+06","4/16/2017 7:21","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298521","3.20E+06","4/16/2017 7:22","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298522","3.20E+06","4/16/2017 7:22","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"298523","3.20E+06","4/16/2017 7:22","37.72","-121.29","172.48","SJ_BCA_1_J","2017_SJ_SIRF2"
"299225","3.20E+06","4/16/2017 8:53","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"299227","3.20E+06","4/16/2017 8:53","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"299229","3.20E+06","4/16/2017 8:53","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"299230","3.20E+06","4/16/2017 8:53","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"299231","3.20E+06","4/16/2017 8:53","37.76","-121.3","166.82","SJ_ParadiseCut_DN_1_3","2017_SJ_SIRF2"
"299826","3.20E+06","4/16/2017 11:03","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF2"
"299828","3.20E+06","4/16/2017 11:04","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF2"
"299829","3.20E+06","4/16/2017 11:04","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF2"
"299830","3.20E+06","4/16/2017 11:04","37.81","-121.33","158.12","OR_HOR_US","2017_SJ_SIRF2"
